gene symbol,p_val_adj,avg_logFC,cell type
EXT1,1.35E-07,0.571191,Interstitium
PDLIM5,1.62E-07,0.569102,Interstitium
USP53,5.97E-07,0.74487,Interstitium
ROCK2,3.90E-06,0.507916,Interstitium
ITSN1,4.58E-06,0.56746,Interstitium
FNDC3B,6.07E-06,0.418816,Interstitium
DST,1.20E-05,0.410783,Interstitium
TMSB4X,3.38E-05,0.5851,Interstitium
PLXDC2,5.03E-05,0.533708,Interstitium
RBMS1,0.000892,0.42572,Interstitium
FOXO3,0.000925,0.444896,Interstitium
LPP,0.002076,0.34803,Interstitium
DACH1,0.005536,0.293645,Interstitium
TTC28,0.007206,0.390348,Interstitium
IL6ST,0.010934,0.470632,Interstitium
MED13L,0.014628,0.305271,Interstitium
UACA,0.018176,0.393929,Interstitium
AUTS2,0.022401,0.479932,Interstitium
REV3L,0.023395,0.571167,Interstitium
SETBP1,0.025451,0.388076,Interstitium
SYNE1,0.033085,0.2998,Interstitium
SSBP2,0.036314,0.440018,Interstitium
DGKH,0.174219,0.403034,Interstitium
EPS8,0.774744,0.392026,Interstitium
TACC1,0.966107,0.427263,Interstitium
APBB2,1,0.401493,Interstitium
FTO,1,0.375584,Interstitium
UGGT2,1,0.39579,Interstitium
PRKCA,1,0.306744,Interstitium
VMP1,1,0.309439,Interstitium
LINC-PINT,1,0.291331,Interstitium
KIAA1217,1,0.393339,Interstitium
TCF12,1,0.262317,Interstitium
SCMH1,1,0.30025,Interstitium
AKT3,1,0.284761,Interstitium
RPLP1,1,0.378554,Interstitium
STK3,1,0.347909,Interstitium
RASAL2,1,0.353692,Interstitium
SBF2,1,0.275391,Interstitium
UBE2E2,1,0.272154,Interstitium
DPYD,1,0.321917,Interstitium
MIR99AHG,1,0.290981,Interstitium
ROCK1,1,0.262068,Interstitium
CD163,0,2.168871,Macrophage
IL7R,1.66E-243,1.751405,Macrophage
PTPRC,1.36E-140,1.920084,Macrophage
ARHGAP15,1.98E-46,1.670548,Macrophage
SP100,1,0.788067,Macrophage
MED13L,1,0.573151,Macrophage
TCF12,1,0.592985,Macrophage
DPYD,1,0.794781,Macrophage
AKAP12,1,0.493415,Macrophage
FKBP5,1,0.423924,Macrophage
