gene symbol,p_val_adj,avg_logFC,cell type
CMTM8,1.77E-181,1.254423645,Glomerular endothelial
CNBP,2.61E-26,0.311688026,T cells
CNBP,3.73E-10,0.595637903,Podocyte
CNBP,1,0.275871764,Mesangial cell
CNBP,1,0.279782446,Interstitium / Fibroblasts
CNBP,0.405629904,0.357583521,Descending vasa recta
CNBP,1,0.275871764,Vascular smooth muscle cells / pericytes
CNDP2,3.07E-82,0.67953469,Proximal tubule
CNDP2,2.37E-05,0.255140523,Descending loop of Henle
CNDP2,2.61E-08,0.255352969,Thin ascending loop of Henle
CNIH1,1,0.273473593,Interstitium / Fibroblasts
CNIH4,5.89E-54,0.353903916,Intercalated cells
CNIH4,1.57E-18,0.257543609,Connecting tubule
CNIH4,2.73E-19,0.516179355,Macrophage
CNIH4,1.57E-18,0.257543609,Distal tubule
CNN1,0,0.964973959,Mesangial cell
CNN1,0,0.964973959,Vascular smooth muscle cells / pericytes
CNN3,4.34E-38,0.889384016,Glomerular endothelial
CNN3,3.33E-44,1.207191827,Ascending vasa recta
CNP,1.46E-19,0.444252185,Thick ascending loop of Henle
CNPPD1,2.24E-50,0.286781278,Intercalated cells
CNPY2,8.12E-15,0.267812985,Principal cells
CNPY2,0.002104237,0.289423971,Thick ascending loop of Henle
CNPY3,1.91E-101,0.804428923,Macrophage
CNPY3,2.50E-145,0.875342733,Monocyte
COA3,1.46E-26,0.37756524,Principal cells
COA3,3.01E-113,0.745615029,Intercalated cells
COA3,4.34E-11,0.425794444,Thick ascending loop of Henle
COA3,6.36E-40,0.514500452,Connecting tubule
COA3,6.36E-40,0.514500452,Distal tubule
COA4,6.67E-66,0.601782912,Proximal tubule
COBLL1,1.08E-158,1.01669043,Principal cells
COBLL1,7.58E-46,0.256667411,Intercalated cells
COBLL1,2.32E-24,0.550542426,Thick ascending loop of Henle
COBLL1,3.52E-198,1.130851981,Connecting tubule
COBLL1,7.22E-36,0.434555221,Thin ascending loop of Henle
COBLL1,3.52E-198,1.130851981,Distal tubule
COL12A1,1.40E-84,1.212339409,Interstitium / Fibroblasts
COL14A1,0,1.441346133,Interstitium / Fibroblasts
COL16A1,2.19E-76,0.757694876,Interstitium / Fibroblasts
COL18A1,9.12E-107,0.798155317,Principal cells
COL18A1,2.98E-36,0.687223074,Descending loop of Henle
COL18A1,3.40E-10,0.38820423,Thick ascending loop of Henle
COL18A1,4.16E-100,0.760382979,Connecting tubule
COL18A1,1.37E-47,0.632844167,Thin ascending loop of Henle
COL18A1,1.46E-13,0.518587749,Mesangial cell
COL18A1,1.46E-13,0.518587749,Vascular smooth muscle cells / pericytes
COL18A1,4.16E-100,0.760382979,Distal tubule
COL1A1,1.25E-298,2.331770938,Interstitium / Fibroblasts
COL1A2,0,2.66736621,Interstitium / Fibroblasts
COL3A1,5.49E-188,1.653256766,Interstitium / Fibroblasts
COL4A1,4.92E-175,1.335127961,Glomerular endothelial
COL4A2,4.68E-69,0.722679877,Descending loop of Henle
COL4A2,1.12E-119,1.256223707,Glomerular endothelial
COL4A3,5.29E-252,1.766053871,Podocyte
COL4A4,2.77E-60,0.943107595,Podocyte
COL5A1,2.60E-120,0.927482488,Interstitium / Fibroblasts
COL6A1,1.25E-150,0.606068514,Intercalated cells
COL6A1,6.21E-20,0.507844608,Thick ascending loop of Henle
COL6A1,1.12E-61,0.604118549,Connecting tubule
COL6A1,2.94E-13,0.459786096,Mesangial cell
COL6A1,3.91E-18,1.128599594,Interstitium / Fibroblasts
COL6A1,2.94E-13,0.459786096,Vascular smooth muscle cells / pericytes
COL6A1,1.12E-61,0.604118549,Distal tubule
COL6A2,1.73E-111,0.807683628,Mesangial cell
COL6A2,3.42E-139,2.15558304,Interstitium / Fibroblasts
COL6A2,1.73E-111,0.807683628,Vascular smooth muscle cells / pericytes
COL6A3,0,1.034146646,Interstitium / Fibroblasts
COL9A2,1.69E-188,0.801229882,Principal cells
COLCA1,1.20E-62,0.284388552,Intercalated cells
COLCA1,7.55E-85,0.536415247,Connecting tubule
COLCA1,7.55E-85,0.536415247,Distal tubule
COLEC12,8.00E-171,0.423048104,Interstitium / Fibroblasts
COMMD6,3.46E-18,0.271787864,Intercalated cells
COMMD8,2.93E-45,0.555445169,Proximal tubule
COMT,5.42E-14,0.410677713,Thick ascending loop of Henle
COMT,6.23E-22,0.305517836,Connecting tubule
COMT,1.74E-07,0.454518726,Podocyte
COMT,2.51E-17,0.342781188,Thin ascending loop of Henle
COMT,6.23E-22,0.305517836,Distal tubule
COMTD1,1.95E-09,0.360609178,Thick ascending loop of Henle
COPA,3.40E-07,0.317574916,Thick ascending loop of Henle
COPG1,0.455890189,0.49674183,Interstitium / Fibroblasts
COPRS,4.81E-22,0.303778017,Principal cells
COPRS,3.47E-112,0.595085459,Intercalated cells
COPRS,0.063864377,0.480739463,Mesangial cell
COPRS,0.063864377,0.480739463,Vascular smooth muscle cells / pericytes
COPS6,0.597521179,0.312147461,Mesangial cell
COPS6,0.597521179,0.312147461,Vascular smooth muscle cells / pericytes
COPS8,0.000885675,0.322023204,Podocyte
COPS8,1,0.335282635,Interstitium / Fibroblasts
COPZ2,1.16E-13,0.291503455,Interstitium / Fibroblasts
COQ9,2.16E-30,0.304080393,Connecting tubule
COQ9,2.16E-30,0.304080393,Distal tubule
CORO1A,4.81E-201,1.289276467,Macrophage
CORO1A,2.38E-53,0.482479838,Monocyte
CORO1A,0,1.363083793,T cells
CORO6,2.72E-162,0.883036475,Interstitium / Fibroblasts
COTL1,3.01E-230,0.733124401,Proximal tubule
COTL1,5.94E-248,1.87842255,Macrophage
COTL1,1.69E-44,0.65051818,Monocyte
COX11,1.04E-25,0.407686425,Proximal tubule
COX14,1.93E-145,0.757919499,Proximal tubule
COX17,1.31E-61,0.562090217,Intercalated cells
COX17,0.001805147,0.490780987,Descending vasa recta
COX20,3.87E-81,0.722470945,Principal cells
COX20,5.06E-70,0.705251166,Connecting tubule
COX20,5.06E-70,0.705251166,Distal tubule
COX4I1,8.40E-67,0.318007656,Proximal tubule
COX4I1,1.54E-53,0.417938742,Intercalated cells
COX4I1,4.70E-06,0.281534312,Thick ascending loop of Henle
COX4I2,0,1.214317113,Mesangial cell
COX4I2,0,1.214317113,Vascular smooth muscle cells / pericytes
COX5A,6.12E-69,0.453312286,Proximal tubule
COX5A,1.48E-66,0.568376976,Intercalated cells
COX5A,2.30E-07,0.351530033,Thick ascending loop of Henle
COX5B,5.40E-133,0.443944378,Proximal tubule
COX5B,1.57E-46,0.391325315,Intercalated cells
COX5B,7.02E-38,0.671554463,Thick ascending loop of Henle
COX5B,1.82E-46,0.509959016,Connecting tubule
COX5B,1.82E-46,0.509959016,Distal tubule
COX6A1,4.92E-101,0.62793473,Intercalated cells
COX6A1,1.05E-13,0.443913452,Thick ascending loop of Henle
COX6A1,7.19E-38,0.429689764,Connecting tubule
COX6A1,7.19E-38,0.429689764,Distal tubule
COX6B1,5.83E-53,0.28465253,Proximal tubule
COX6B1,4.13E-49,0.368596214,Intercalated cells
COX6B1,6.28E-27,0.539419402,Thick ascending loop of Henle
COX6B1,2.85E-37,0.414075414,Connecting tubule
COX6B1,2.85E-37,0.414075414,Distal tubule
COX6C,1.39E-64,0.32912069,Proximal tubule
COX6C,3.57E-82,0.578018431,Intercalated cells
COX6C,0.00034233,0.258365532,Thick ascending loop of Henle
COX6C,1.03E-24,0.296751319,Connecting tubule
COX6C,1.03E-24,0.296751319,Distal tubule
COX7A1,1.14E-167,1.042967968,Intercalated cells
COX7A1,7.09E-17,0.568092778,Thick ascending loop of Henle
COX7A1,2.18E-24,0.35523939,Connecting tubule
COX7A1,2.09E-87,1.160221112,Mesangial cell
COX7A1,0.003397932,0.362694305,Interstitium / Fibroblasts
COX7A1,1.71E-34,0.832559029,Glomerular endothelial
COX7A1,3.08E-12,0.440833998,Descending vasa recta
COX7A1,6.05E-12,0.596624844,Ascending vasa recta
COX7A1,2.09E-87,1.160221112,Vascular smooth muscle cells / pericytes
COX7A1,2.18E-24,0.35523939,Distal tubule
COX7A2,3.59E-113,0.628319099,Intercalated cells
COX7A2,9.93E-12,0.38570355,Thick ascending loop of Henle
COX7A2,2.91E-23,0.326984467,Connecting tubule
COX7A2,2.91E-23,0.326984467,Distal tubule
COX7A2L,1.38E-22,0.375874135,Proximal tubule
COX7A2L,7.31E-39,0.419636637,Intercalated cells
COX7B,2.27E-219,0.58991808,Proximal tubule
COX7B,1.31E-70,0.487409271,Intercalated cells
COX7B,6.11E-08,0.28974315,Thick ascending loop of Henle
COX7B,1.46E-38,0.425728651,Connecting tubule
COX7B,1.46E-38,0.425728651,Distal tubule
COX7C,0,0.716898072,Proximal tubule
COX7C,2.30E-74,0.416239236,Intercalated cells
COX8A,5.96E-131,0.482437784,Proximal tubule
COX8A,7.12E-70,0.49311918,Intercalated cells
COX8A,8.26E-23,0.497143041,Thick ascending loop of Henle
COX8A,1.32E-52,0.539710937,Connecting tubule
COX8A,1.32E-52,0.539710937,Distal tubule
CPE,4.70E-171,1.124779767,Mesangial cell
CPE,4.69E-125,1.792131647,Interstitium / Fibroblasts
CPE,4.70E-171,1.124779767,Vascular smooth muscle cells / pericytes
CPEB4,2.68E-21,0.341444392,Connecting tubule
CPEB4,4.74E-07,0.492268679,Podocyte
CPEB4,3.78E-06,0.559588853,Glomerular endothelial
CPEB4,2.68E-21,0.341444392,Distal tubule
CPM,1.24E-84,0.951255678,Descending loop of Henle
CPM,1.08E-06,0.27477691,Thick ascending loop of Henle
CPM,3.53E-41,0.497178946,Thin ascending loop of Henle
CPM,5.91E-101,1.268648823,Mesangial cell
CPM,5.91E-101,1.268648823,Vascular smooth muscle cells / pericytes
CPNE2,6.22E-109,0.984794599,Glomerular endothelial
CPNE8,1.53E-25,0.576671912,Podocyte
CPPED1,5.80E-54,0.490481036,Macrophage
CPQ,0.000179797,0.343333524,Podocyte
CPQ,1,0.259407517,Interstitium / Fibroblasts
CPVL,1.88E-27,0.314647282,Principal cells
CPVL,4.06E-41,0.414560789,Connecting tubule
CPVL,7.93E-34,0.588792221,Macrophage
CPVL,3.54E-86,0.98190929,Monocyte
CPVL,9.06E-24,0.465773291,Thin ascending loop of Henle
CPVL,4.06E-41,0.414560789,Distal tubule
CPXM1,5.72E-203,0.651215222,Interstitium / Fibroblasts
CRABP2,2.01E-10,0.667442865,Interstitium / Fibroblasts
CRB2,0,1.650206424,Podocyte
CREB3L2,6.15E-48,0.64093403,Thick ascending loop of Henle
CREB3L2,2.29E-08,0.515751158,Podocyte
CREB5,5.29E-16,0.591046896,Interstitium / Fibroblasts
CREG1,1,0.295300248,Interstitium / Fibroblasts
CRELD1,2.16E-17,0.524285624,Podocyte
CRELD2,7.32E-06,0.559375578,Interstitium / Fibroblasts
CREM,2.37E-93,0.784159203,Principal cells
CREM,2.65E-08,0.269071431,Connecting tubule
CREM,2.65E-08,0.269071431,Distal tubule
CRHBP,0,2.945011731,Glomerular endothelial
CRHBP,1.41E-41,0.665533494,Descending vasa recta
CRHBP,5.42E-45,0.685437318,Ascending vasa recta
CRIM1,2.11E-19,0.385019596,Descending loop of Henle
CRIM1,1.28E-101,2.225449873,Podocyte
CRIM1,4.19E-60,0.969862623,Mesangial cell
CRIM1,3.10E-07,0.578606787,Descending vasa recta
CRIM1,1.44E-05,0.595348645,Ascending vasa recta
CRIM1,4.19E-60,0.969862623,Vascular smooth muscle cells / pericytes
CRIP1,6.70E-55,0.766877869,Macrophage
CRIP1,1.47E-32,0.414628483,Thin ascending loop of Henle
CRIP1,1.21E-125,1.588363953,Mesangial cell
CRIP1,0.815707816,0.460807306,Interstitium / Fibroblasts
CRIP1,9.83E-13,0.828499216,Descending vasa recta
CRIP1,1.21E-125,1.588363953,Vascular smooth muscle cells / pericytes
CRIP2,9.33E-38,0.841372327,Podocyte
CRIP2,7.06E-42,0.319170398,Thin ascending loop of Henle
CRIP2,8.00E-105,1.30989262,Mesangial cell
CRIP2,1.52E-88,1.149743499,Glomerular endothelial
CRIP2,3.97E-135,1.930635219,Descending vasa recta
CRIP2,5.04E-49,1.183076205,Ascending vasa recta
CRIP2,8.00E-105,1.30989262,Vascular smooth muscle cells / pericytes
CRISPLD2,4.18E-50,0.665460091,Interstitium / Fibroblasts
CRTAP,1.86E-10,0.288019504,Descending loop of Henle
CRYAA,0,2.111045697,Proximal tubule
CRYAB,5.41E-177,0.914726824,Proximal tubule
CRYAB,5.38E-143,1.78796891,Descending loop of Henle
CRYAB,2.43E-11,0.260424462,Podocyte
CRYAB,1.89E-25,0.644874768,Thin ascending loop of Henle
CRYL1,0,1.287592209,Proximal tubule
CRYZ,3.12E-223,0.991508659,Proximal tubule
CRYZL1,0.0002642,0.302293773,Podocyte
CSDC2,2.74E-122,1.038257812,Podocyte
CSDE1,0.000453131,0.258449094,Proximal tubule
CSDE1,0.00183821,0.467784207,Podocyte
CSF1,8.94E-44,0.549065148,Interstitium / Fibroblasts
CSF1R,0,0.956466385,Macrophage
CSF1R,0,1.158388155,Monocyte
CSF2RA,0,1.275801214,Monocyte
CSF3R,7.89E-277,0.647808963,Monocyte
CSK,1.08E-55,0.451617071,Macrophage
CSNK1A1,0.000530702,0.393345228,Podocyte
CSNK1A1,1,0.327830054,Interstitium / Fibroblasts
CSNK1A1,1,0.408556563,Glomerular endothelial
CSNK1A1,0.000449635,0.487374817,Descending vasa recta
CSNK2B,4.24E-11,0.356743783,Proximal tubule
CSPG4,0,0.876763919,Mesangial cell
CSPG4,0,0.876763919,Vascular smooth muscle cells / pericytes
CSRNP1,1.52E-53,0.95857561,Glomerular endothelial
CSRP1,5.74E-29,0.745316338,Podocyte
CSRP1,1.45E-101,1.432154368,Mesangial cell
CSRP1,0.003196452,0.37415087,Interstitium / Fibroblasts
CSRP1,9.77E-16,0.615053283,Descending vasa recta
CSRP1,1.45E-101,1.432154368,Vascular smooth muscle cells / pericytes
CSRP2,1.75E-26,0.395480899,Thick ascending loop of Henle
CSRP2,4.01E-164,1.529327452,Mesangial cell
CSRP2,4.01E-164,1.529327452,Vascular smooth muscle cells / pericytes
CST3,1.68E-21,0.377380641,Thick ascending loop of Henle
CST3,5.31E-166,1.552780259,Macrophage
CST3,4.48E-155,2.027458216,Monocyte
CST3,2.60E-59,0.568517631,Thin ascending loop of Henle
CST3,4.18E-13,1.57220958,Interstitium / Fibroblasts
CSTA,0,1.680249703,Macrophage
CSTA,1.90E-142,0.694116909,Monocyte
CSTB,2.36E-37,0.670916677,Macrophage
CSTB,1.47E-23,0.475075509,Thin ascending loop of Henle
CTB-27N1.1,0,1.698581544,Intercalated cells
CTD-2228K2.5,5.40E-87,0.84999308,Thick ascending loop of Henle
CTD-2247C11.5,6.13E-152,0.739384187,Thick ascending loop of Henle
CTD-2314B22.3,2.08E-164,0.660483962,Interstitium / Fibroblasts
CTD-2369P2.2,5.07E-76,0.716671987,Interstitium / Fibroblasts
CTDSPL,1.65E-33,0.726031147,Podocyte
CTGF,9.32E-142,2.454869584,Podocyte
CTGF,4.73E-27,1.703808912,Interstitium / Fibroblasts
CTGF,4.06E-59,1.263629992,Descending vasa recta
CTHRC1,2.80E-143,0.663740304,Interstitium / Fibroblasts
CTNNA1,1.30E-14,0.250103251,Principal cells
CTNNA1,0.170692566,0.349249876,Podocyte
CTNNA1,8.50E-12,0.328466166,Thin ascending loop of Henle
CTNNA1,1,0.259538561,Descending vasa recta
CTNNB1,2.53E-05,0.256314547,Descending loop of Henle
CTNNB1,0.024119441,0.464014,Podocyte
CTNNB1,1.22E-06,0.761776307,Mesangial cell
CTNNB1,1,0.816353291,Interstitium / Fibroblasts
CTNNB1,2.59E-15,0.895150825,Descending vasa recta
CTNNB1,0.000130343,0.747099869,Ascending vasa recta
CTNNB1,1.22E-06,0.761776307,Vascular smooth muscle cells / pericytes
CTNNBIP1,1.62E-35,0.595731542,Podocyte
CTNND1,2.81E-41,0.434023297,Principal cells
CTNND1,2.88E-32,0.307329584,Connecting tubule
CTNND1,0.07235258,0.376673724,Podocyte
CTNND1,4.56E-15,0.297811637,Thin ascending loop of Henle
CTNND1,2.88E-32,0.307329584,Distal tubule
CTSB,0.015657839,0.315186687,Proximal tubule
CTSB,6.54E-14,0.289319374,Descending loop of Henle
CTSB,6.20E-17,0.444473656,Macrophage
CTSB,2.56E-75,0.964397754,Monocyte
CTSB,1,0.330077602,Descending vasa recta
CTSC,1.10E-16,0.441879016,Descending loop of Henle
CTSC,5.80E-60,0.753602079,Macrophage
CTSC,6.72E-20,0.32954251,Monocyte
CTSD,5.88E-74,0.658510136,Principal cells
CTSD,2.51E-67,0.631943256,Intercalated cells
CTSD,5.07E-35,0.813478722,Thick ascending loop of Henle
CTSD,3.99E-115,1.018712874,Connecting tubule
CTSD,2.80E-07,0.410814516,Podocyte
CTSD,2.50E-51,0.780649425,Thin ascending loop of Henle
CTSD,3.99E-115,1.018712874,Distal tubule
CTSF,1.97E-24,0.275595906,Principal cells
CTSF,9.73E-10,0.314723869,Descending loop of Henle
CTSF,1.11E-20,0.521259006,Thick ascending loop of Henle
CTSF,8.66E-23,0.271328894,Connecting tubule
CTSF,3.17E-30,0.417670717,Thin ascending loop of Henle
CTSF,1.42E-07,0.967465418,Interstitium / Fibroblasts
CTSF,8.66E-23,0.271328894,Distal tubule
CTSH,2.36E-30,0.469412148,Proximal tubule
CTSH,1.16E-58,0.612246167,Principal cells
CTSH,3.09E-56,0.725523826,Monocyte
CTSK,0,0.994861996,Interstitium / Fibroblasts
CTSL,1.27E-07,0.411689124,Thick ascending loop of Henle
CTSL,2.02E-30,0.3667871,Connecting tubule
CTSL,2.48E-05,0.423012284,Podocyte
CTSL,0.000846481,0.681833342,Interstitium / Fibroblasts
CTSL,2.02E-30,0.3667871,Distal tubule
CTSO,3.60E-08,0.593179433,Interstitium / Fibroblasts
CTSS,0,2.561672173,Macrophage
CTSS,6.42E-253,1.097204599,Monocyte
CTSW,0,0.769882794,T cells
CTSZ,2.22E-24,0.513779465,Descending loop of Henle
CTSZ,5.68E-57,0.645509187,Macrophage
CTSZ,1.91E-70,0.744789894,Monocyte
CTSZ,5.53E-16,0.258457526,Thin ascending loop of Henle
CTTN,5.93E-38,0.439974542,Principal cells
CTTN,2.04E-10,0.402494887,Descending loop of Henle
CTTN,7.07E-41,0.573656429,Thin ascending loop of Henle
CTTN,0.000412734,0.332212749,Mesangial cell
CTTN,0.141530168,0.631287136,Interstitium / Fibroblasts
CTTN,1,0.329473597,Descending vasa recta
CTTN,0.000412734,0.332212749,Vascular smooth muscle cells / pericytes
CTTNBP2NL,3.15E-53,0.746124972,Descending vasa recta
CTXN3,0,1.259558319,Proximal tubule
CUBN,0,1.113268795,Proximal tubule
CUTA,0.00151814,0.261124189,Thin ascending loop of Henle
CUX1,2.99E-19,0.383685511,Macrophage
CX3CL1,4.68E-150,1.262791963,Glomerular endothelial
CXADR,1.88E-68,0.478521855,Principal cells
CXADR,3.20E-74,1.073501345,Podocyte
CXCL12,1.38E-157,1.049186351,Thick ascending loop of Henle
CXCL12,8.57E-16,0.837249753,Interstitium / Fibroblasts
CXCL12,8.76E-233,1.608952941,Descending vasa recta
CXCL14,0,0.94058802,Proximal tubule
CXCL14,7.44E-60,1.162666343,Descending loop of Henle
CXCL14,4.90E-40,0.893494065,Thick ascending loop of Henle
CXCL14,1,0.991931356,Podocyte
CXCL14,1.71E-45,1.295894009,Thin ascending loop of Henle
CXCL16,2.52E-54,0.487194487,Macrophage
CXCL16,8.24E-278,1.272615223,Monocyte
CXCR4,8.70E-76,0.255154564,Macrophage
CXCR4,2.12E-119,0.932227848,Monocyte
CXCR4,0,2.650844421,T cells
CXXC5,7.39E-65,0.631842502,Principal cells
CXXC5,1.08E-38,0.425510941,Connecting tubule
CXXC5,7.32E-22,0.622453548,Podocyte
CXXC5,3.16E-30,0.493387131,Thin ascending loop of Henle
CXXC5,1.08E-38,0.425510941,Distal tubule
CYB561A3,7.45E-05,0.480312613,Interstitium / Fibroblasts
CYB5A,0,1.781559311,Proximal tubule
CYB5B,2.61E-16,0.285976783,Principal cells
CYB5B,3.89E-11,0.514831047,Podocyte
CYB5B,1,0.392405615,Descending vasa recta
CYB5R3,2.69E-07,0.278434913,Descending loop of Henle
CYB5R3,3.59E-10,0.581287739,Podocyte
CYB5R3,6.70E-15,0.351481027,Thin ascending loop of Henle
CYB5R3,3.43E-23,0.749974256,Mesangial cell
CYB5R3,1,0.445769804,Interstitium / Fibroblasts
CYB5R3,3.48E-22,0.750451253,Descending vasa recta
CYB5R3,3.43E-23,0.749974256,Vascular smooth muscle cells / pericytes
CYBA,1.78E-163,1.519881576,Macrophage
CYBA,2.46E-92,1.086196871,Monocyte
CYBA,6.00E-116,0.467790073,T cells
CYBB,0,1.086819839,Macrophage
CYBB,5.13E-156,0.621217002,Monocyte
CYBRD1,1.23E-30,1.007361354,Interstitium / Fibroblasts
CYC1,6.42E-10,0.291842283,Proximal tubule
CYC1,6.97E-39,0.379441959,Intercalated cells
CYC1,2.67E-07,0.385392199,Thick ascending loop of Henle
CYC1,8.94E-15,0.29687415,Connecting tubule
CYC1,8.94E-15,0.29687415,Distal tubule
CYCS,6.15E-56,0.526209962,Intercalated cells
CYCS,9.95E-30,0.471513688,Connecting tubule
CYCS,9.95E-30,0.471513688,Distal tubule
CYFIP2,5.15E-56,0.572392794,Principal cells
CYFIP2,1.83E-73,1.027746935,Thick ascending loop of Henle
CYFIP2,5.37E-16,0.252200591,Connecting tubule
CYFIP2,0.000875462,0.254994536,Thin ascending loop of Henle
CYFIP2,5.37E-16,0.252200591,Distal tubule
CYGB,2.15E-246,0.859002337,Interstitium / Fibroblasts
CYHR1,8.61E-25,0.324790671,Connecting tubule
CYHR1,8.61E-25,0.324790671,Distal tubule
CYP1B1,3.39E-43,1.06073547,Interstitium / Fibroblasts
CYP3A5,1.96E-233,0.860600817,Descending loop of Henle
CYR61,2.87E-48,0.711123603,Descending loop of Henle
CYR61,2.17E-36,0.65601226,Thin ascending loop of Henle
CYR61,2.95E-37,2.485072358,Interstitium / Fibroblasts
CYR61,1.33E-21,1.043542224,Descending vasa recta
CYS1,8.63E-51,0.455154911,Principal cells
CYS1,2.31E-34,0.642476446,Thick ascending loop of Henle
CYS1,2.78E-56,0.42947615,Connecting tubule
CYS1,1.54E-30,0.445244571,Thin ascending loop of Henle
CYS1,2.78E-56,0.42947615,Distal tubule
CYSTM1,5.64E-38,0.377451927,Principal cells
CYSTM1,8.12E-120,0.747820871,Intercalated cells
CYSTM1,7.22E-21,0.521140825,Thick ascending loop of Henle
CYSTM1,4.78E-46,0.513293351,Connecting tubule
CYSTM1,1.23E-13,0.26885237,Thin ascending loop of Henle
CYSTM1,4.78E-46,0.513293351,Distal tubule
CYTIP,7.65E-107,0.873456789,Macrophage
CYTIP,0,1.356606145,T cells
CYYR1,7.41E-66,0.928110756,Ascending vasa recta
DAB2,0,1.624523672,Proximal tubule
DACH1,2.37E-176,1.383722505,Podocyte
DAD1,0.00044807,0.314711478,Thick ascending loop of Henle
DAD1,1,0.256421886,Podocyte
DAD1,1,0.281999734,Interstitium / Fibroblasts
DAG1,5.22E-81,1.127109998,Podocyte
DARC,0,1.967010627,Ascending vasa recta
DAZAP2,0.055737318,0.367540024,Podocyte
DBI,0,0.982708702,Proximal tubule
DBN1,5.37E-12,0.483700268,Interstitium / Fibroblasts
DBNL,7.90E-55,0.577277195,Macrophage
DBNL,8.52E-26,0.323680196,Monocyte
DBP,3.70E-19,0.511749042,Podocyte
DCAF8,3.51E-09,0.366685606,Podocyte
DCDC2,7.94E-75,0.467575414,Connecting tubule
DCDC2,7.94E-75,0.467575414,Distal tubule
DCK,3.61E-88,0.628192119,Monocyte
DCLK1,1.99E-240,0.813735784,Interstitium / Fibroblasts
DCN,0,2.549185801,Podocyte
DCN,6.20E-302,4.358408142,Interstitium / Fibroblasts
DCPS,4.20E-80,0.574214974,Principal cells
DCXR,0,1.890658305,Proximal tubule
DDAH1,2.14E-159,0.8781736,Proximal tubule
DDAH2,3.38E-12,0.361007211,Descending loop of Henle
DDAH2,1.54E-16,0.364597689,Thin ascending loop of Henle
DDAH2,0.028379262,0.309514078,Mesangial cell
DDAH2,2.94E-05,0.672594109,Interstitium / Fibroblasts
DDAH2,1,0.335467217,Descending vasa recta
DDAH2,0.028379262,0.309514078,Vascular smooth muscle cells / pericytes
DDB1,1.89E-10,0.343600061,Thick ascending loop of Henle
DDB1,5.79E-11,0.328306971,Thin ascending loop of Henle
DDC,0,1.488537358,Proximal tubule
DDIT3,4.50E-37,0.300222089,Intercalated cells
DDIT3,3.41E-07,0.311912326,Thick ascending loop of Henle
DDIT4,1.73E-16,0.297921429,Monocyte
DDIT4,1.63E-287,1.338573372,T cells
DDIT4,3.19E-06,0.32420531,Mesangial cell
DDIT4,0.059961899,1.174887988,Interstitium / Fibroblasts
DDIT4,0.000139235,0.340257645,Glomerular endothelial
